pair_id,sample_weight,agreement_count,pred_vote
82364086#78329795,1.0,3,1
88073129#84940611,1.0,3,0
19653009#3713378,1.0,3,0
31877082#59983424,1.0,3,1
59983424#66552236,1.0,3,0
97936921#9882201,1.0,3,1
86011983#8023909,1.0,3,0
6444657#77964245,1.0,3,0
46963156#37762589,1.0,3,0
3342135#57316524,1.0,3,0
70768754#97473761,1.0,3,0
27147725#19743674,1.0,3,0
23165688#70983035,1.0,3,0
95111575#86510416,1.0,3,0
42621634#40940816,1.0,3,0
17216616#10032550,1.0,3,0
88797158#2926780,1.0,3,0
56354267#78313618,1.0,3,1
15279595#15311130,1.0,3,0
84147645#47240346,1.0,3,1
67945340#8023909,1.0,3,0
98035591#49982462,1.0,3,1
92702787#24909859,1.0,3,0
51741857#9225217,1.0,3,0
92054456#50403133,1.0,3,1
5057882#39544839,1.0,3,1
35653799#70533385,1.0,3,0
24607772#9225217,1.0,3,0
23345904#14443054,1.0,3,0
63926920#75134238,1.0,3,0
82274481#39544839,1.0,3,0
2724789#80346902,1.0,3,0
37728852#14475568,1.0,3,0
64360600#43886265,1.0,3,0
13986277#96381958,1.0,3,0
14022878#66763358,1.0,3,0
64360600#94373108,1.0,3,0
97281594#70600300,1.0,3,0
16176339#19320609,1.0,3,0
98773883#64360600,1.0,3,0
48310053#47337045,1.0,3,0
66481726#68659568,1.0,3,0
38374739#1875778,1.0,3,0
14133475#81004909,1.0,3,0
54656829#81138609,1.0,3,0
81138609#88944870,1.0,3,0
12285597#68571415,1.0,3,0
5662042#42582657,1.0,3,0
78273504#18762312,1.0,3,0
15290237#39544839,1.0,3,0
2803990#905514,1.0,3,0
39448463#23165688,1.0,3,0
1574817#29988045,1.0,3,0
16993914#75901191,1.0,3,0
98861629#2107813,1.0,3,0
91607349#42670956,1.0,3,0
22178282#75317094,1.0,3,0
35493301#71514451,1.0,3,0
70768754#80790800,1.0,3,0
80747993#97473761,1.0,3,0
42782136#74225977,1.0,3,0
13389192#79812958,1.0,3,1
87240955#12832490,1.0,3,0
98129540#97975290,1.0,3,0
79860176#79295,1.0,3,0
67240137#51664958,1.0,3,0
64696513#18968441,1.0,3,0
94697384#13086482,1.0,3,0
87645646#37931146,1.0,3,0
28849323#64112412,1.0,3,0
51914482#23943532,1.0,3,0
30137322#3980193,1.0,3,0
13640797#34597503,1.0,3,0
62009379#28849323,1.0,3,1
82217045#93754453,1.0,3,0
55205314#41822669,1.0,3,0
69524744#68023169,1.0,3,0
95788693#82614828,1.0,3,0
1907#9225217,1.0,3,0
51836529#60029334,1.0,3,0
89189013#7547159,1.0,3,0
25427610#44302898,1.0,3,0
21940746#79139250,1.0,3,0
320211#259815,1.0,3,0
41716837#5563597,1.0,3,0
2724789#9185300,1.0,3,0
81138609#75908352,1.0,3,0
82364086#75102581,1.0,3,0
10032550#42582657,1.0,3,0
18510686#64284720,1.0,3,1
21520858#16874921,1.0,3,0
96381958#17521071,1.0,3,1
13877575#92798993,1.0,3,0
52646581#57869707,1.0,3,1
24488733#17738556,1.0,3,0
4646691#69524744,1.0,3,0
8374819#52499440,1.0,3,0
10501202#3980193,1.0,3,0
43671477#93617759,1.0,3,0
76045300#62254612,1.0,3,0
9336877#85663923,1.0,3,0
73023967#84008510,1.0,3,1
26650551#193593,1.0,3,0
24909859#76343774,1.0,3,0
2254995#52499440,1.0,3,0
70509448#75922212,1.0,3,0
19506949#2357764,1.0,3,0
96482852#43886265,1.0,3,0
96595462#67240137,1.0,3,0
20822871#95160580,1.0,3,0
96835518#40555870,1.0,3,0
47054569#32663296,1.0,3,0
81752586#31928950,1.0,3,1
8104033#31149883,1.0,3,0
89189013#68747557,1.0,3,0
20547394#37762589,1.0,3,0
17216616#14475568,1.0,3,1
92798993#77271618,1.0,3,0
64889535#42782136,1.0,3,0
94929528#84008510,1.0,3,0
16628120#23833261,1.0,3,0
25024300#96482852,1.0,3,0
65376715#36649389,1.0,3,0
4308600#24066040,1.0,3,0
1705445#7503553,1.0,3,0
59622337#77641222,1.0,3,0
84147645#12057738,1.0,3,0
24504646#81296852,1.0,3,0
21214984#92050862,1.0,3,0
94609381#27491847,1.0,3,1
19012125#14475568,1.0,3,0
25083386#64360600,1.0,3,0
25749336#6220318,1.0,3,0
96710850#22001291,1.0,3,0
96482852#75588119,1.0,3,0
35076842#28849323,1.0,3,0
81738033#24315621,1.0,3,0
84347869#31303951,1.0,3,1
94578304#14276753,1.0,3,0
31149883#65376715,1.0,3,0
86510416#48798939,1.0,3,0
9329468#84486206,1.0,3,0
24931990#33045941,1.0,3,1
19585056#2926780,1.0,3,0
49982462#36193101,1.0,3,0
40659886#458256,1.0,3,1
19610472#54202524,1.0,3,0
76045300#46900357,1.0,3,0
19338654#52126910,1.0,3,0
85065034#84347869,1.0,3,0
75922212#80790800,1.0,3,1
39759360#56744482,1.0,3,0
2254995#14133475,1.0,3,1
60545708#96595462,1.0,3,1
29009865#24931990,1.0,3,1
13393487#6455027,1.0,3,0
35109084#81558327,1.0,3,0
1448629#11754903,1.0,3,0
84347869#98861629,1.0,3,0
34088263#80362350,1.0,3,0
35031528#59887473,1.0,3,0
35417651#79295,1.0,3,0
94391133#65979382,1.0,3,0
83586196#74683197,1.0,3,1
93035933#51318537,1.0,3,0
85641193#82049746,1.0,3,0
29386919#42550257,1.0,3,0
13951675#93405719,1.0,3,0
83562709#48050949,1.0,3,0
60545708#37788391,1.0,3,0
41160781#81714923,1.0,3,0
65761443#92349357,1.0,3,1
21688304#76478929,1.0,3,0
34174042#88171897,1.0,3,0
50179606#6455027,1.0,3,1
68819356#41119591,1.0,3,0
51664958#92348266,1.0,3,0
34642657#42782136,1.0,3,0
23165688#20547394,1.0,3,0
37818105#66097781,1.0,3,0
96595462#24925549,1.0,3,0
65193938#69524744,1.0,3,0
35590306#64696513,1.0,3,0
70509448#42621634,1.0,3,1
22096223#18344350,1.0,3,0
6086571#94945290,1.0,3,0
46998470#9765844,1.0,3,1
84686125#89872099,1.0,3,0
39376372#48938134,1.0,3,0
45065236#50100211,1.0,3,0
11344076#95111575,1.0,3,0
69524744#85675854,1.0,3,0
36319925#72226957,1.0,3,0
66914777#67818648,1.0,3,0
87955598#24488733,1.0,3,0
87240955#25757705,1.0,3,1
37417537#24607772,1.0,3,0
68400481#56774153,1.0,3,0
28797891#61901186,1.0,3,0
63008653#84783221,1.0,3,0
68571415#3496396,1.0,3,0
10009728#44382672,1.0,3,0
35317298#20550546,1.0,3,0
97473761#24438834,1.0,3,0
56500373#20008769,1.0,3,0
88674931#89103846,1.0,3,1
44917290#76999933,1.0,3,0
28797890#66789257,1.0,3,0
24504646#35493301,1.0,3,0
23833261#42550257,1.0,3,0
84036223#3342135,1.0,3,0
33541592#2053522,1.0,3,1
9932421#77964245,1.0,3,0
82209636#67818648,1.0,3,0
34174042#44917290,1.0,3,0
54559293#75588119,1.0,3,0
35983151#65411927,1.0,3,0
91607349#16489844,1.0,3,1
97360314#20822871,1.0,3,0
5651476#29965958,1.0,3,0
18510686#94391133,1.0,3,0
46998470#91105987,1.0,3,0
30467874#66441075,1.0,3,0
83562709#17043700,1.0,3,0
57208331#57574501,1.0,3,0
40063734#65287375,1.0,3,0
66001502#39448463,1.0,3,0
35642956#5057882,1.0,3,0
48310053#69644238,1.0,3,0
60257213#89764257,1.0,3,0
51924648#17043700,1.0,3,1
66609070#98456180,1.0,3,1
75588119#48314206,1.0,3,0
89714881#59226089,1.0,3,0
13393487#21038841,1.0,3,0
7547159#97281594,1.0,3,0
24931990#47154861,1.0,3,1
15290237#96710850,1.0,3,0
7650784#92349357,1.0,3,0
98773883#39944551,1.0,3,1
51664958#6817074,1.0,3,0
98258448#28958152,1.0,3,0
73060691#28635594,1.0,3,0
61938323#86597447,1.0,3,0
32021675#11344076,1.0,3,0
79528937#66218491,1.0,3,0
88763472#64112412,1.0,3,0
96524902#17145434,1.0,3,0
23165688#34642657,1.0,3,0
60071236#55124457,1.0,3,1
12577609#84250472,1.0,3,0
35750776#40979545,1.0,3,0
86597447#53563141,1.0,3,0
96595462#51664958,1.0,3,0
95917231#1000748,1.0,3,1
34075163#86136546,1.0,3,0
93799137#888946,1.0,3,0
26995615#18639975,1.0,3,0
72237540#82324884,1.0,3,0
31587846#2926780,1.0,3,0
25749336#60280975,1.0,3,0
56493397#32792490,1.0,3,0
74588061#7096661,1.0,3,1
57729543#24925549,1.0,3,1
52462122#40976538,1.0,3,0
49982462#51914482,1.0,3,0
76045300#426230,1.0,3,1
19506949#31303951,1.0,3,0
77678186#67031613,1.0,3,0
90920296#84202154,1.0,3,1
51318537#2174287,1.0,3,0
10997532#43618988,1.0,3,0
49982462#63926920,1.0,3,0
84147645#90146840,1.0,3,0
26217615#11874069,1.0,3,1
36193101#98861629,1.0,3,0
95577039#44579234,1.0,3,0
27147725#59289884,1.0,3,0
2191215#39759360,1.0,3,0
9238663#74646862,1.0,3,0
70509448#94791347,1.0,3,0
54202524#38058369,1.0,3,0
59622337#97281594,1.0,3,0
35807638#10132766,1.0,3,0
87327065#51664958,1.0,3,0
70983035#24315621,1.0,3,0
16768503#78926104,1.0,3,0
22206925#64304057,1.0,3,1
1748964#87955598,1.0,3,0
94391133#64284720,1.0,3,0
84081996#41716837,1.0,3,0
2163360#15196749,1.0,3,0
2740878#58726767,1.0,3,0
71384622#69281402,1.0,3,0
26298839#777189,1.0,3,0
54519492#21520858,1.0,3,0
92598888#17837225,1.0,3,0
54499706#45065236,1.0,3,1
14576013#79860176,1.0,3,0
97975290#15279595,1.0,3,0
82614828#18762312,1.0,3,0
40771441#64112412,1.0,3,0
27087905#11651896,1.0,3,0
41270447#29226990,1.0,3,0
43618988#96595462,1.0,3,0
12204925#7096661,1.0,3,0
79860176#10032550,1.0,3,0
96715844#97281594,1.0,3,0
12263071#66001502,1.0,3,0
24488733#69249199,1.0,3,0
42621634#18218196,1.0,3,0
95017941#72226957,1.0,3,0
53563141#68747557,1.0,3,0
35572402#75698787,1.0,3,0
18682580#1748964,1.0,3,0
19320609#17837225,1.0,3,0
85454976#19610940,1.0,3,0
75317094#6444657,1.0,3,0
76797257#92356380,1.0,3,0
18225168#6628173,1.0,3,0
96715844#27145682,1.0,3,0
70600300#42550257,1.0,3,0
2926780#80235641,1.0,3,0
16874921#75784220,1.0,3,0
41160781#14133475,1.0,3,0
28502826#17058930,1.0,3,0
17364188#56354267,1.0,3,0
54499706#27145682,1.0,3,1
36319925#924199,1.0,3,0
66552236#17682913,1.0,3,0
12558301#9185300,1.0,3,1
9329468#78574784,1.0,3,0
78273504#19210924,1.0,3,1
78574784#48327523,1.0,3,0
8023909#73018266,1.0,3,1
72185223#28958152,1.0,3,0
7016292#50972713,1.0,3,0
66481726#71514451,1.0,3,0
15290237#48938134,1.0,3,0
68659568#81011691,1.0,3,0
86039608#95017941,1.0,3,0
13621719#21236035,1.0,3,0
80235641#3365489,1.0,3,0
68023169#22110995,1.0,3,0
48938134#84081996,1.0,3,0
74414069#37728852,1.0,3,0
80790800#73018266,1.0,3,0
18929113#7586139,1.0,3,0
864070#24504646,1.0,3,0
53397183#42550257,1.0,3,0
47008330#8104033,1.0,3,1
66204747#3713378,1.0,3,0
41716837#53540754,1.0,3,1
66789257#28797891,1.0,3,0
80747993#25749336,1.0,3,0
87240955#24066040,1.0,3,0
18639975#36305406,1.0,3,1
70509448#48314206,1.0,3,0
27915727#24488733,1.0,3,0
5749619#70352977,1.0,3,0
9065596#25573269,1.0,3,0
31493300#81004909,1.0,3,0
87168706#13704452,1.0,3,1
1907#51741857,1.0,3,1
7039861#29851431,1.0,3,0
20008769#79528937,1.0,3,1
77300355#49982462,1.0,3,0
92348266#66097781,1.0,3,0
63008653#55705301,1.0,3,0
36319925#59217936,1.0,3,0
82217045#87136825,1.0,3,0
1000748#77906357,1.0,3,0
69249199#52322597,1.0,3,0
68490111#2163360,1.0,3,0
57107958#65411927,1.0,3,0
31493300#83586196,1.0,3,0
16458906#55124457,1.0,3,0
71191165#7503553,1.0,3,0
73060691#9185300,1.0,3,0
36927878#82666001,1.0,3,0
31186504#76645893,1.0,3,0
7096661#24931990,1.0,3,1
11241255#75400332,1.0,3,0
69499657#55406516,1.0,3,0
49285911#4734872,1.0,3,0
18750700#37931146,1.0,3,0
21318183#9065596,1.0,3,1
35489837#3496396,1.0,3,0
34959942#43098472,1.0,3,0
40624769#27087905,1.0,3,0
80185739#96595462,1.0,3,0
12958636#38669053,1.0,3,0
2300726#2174287,1.0,3,0
82049746#66152591,1.0,3,1
34090287#4150044,1.0,3,0
10032550#2107813,1.0,3,0
71498088#57316524,1.0,3,0
67880656#70983035,1.0,3,0
48808155#36342541,1.0,3,0
87636344#35983151,1.0,3,0
35493301#24909859,1.0,3,0
35076842#98861629,1.0,3,0
12204925#52646581,1.0,3,0
40007298#64360600,1.0,3,0
60280975#458256,1.0,3,0
11681031#48327523,1.0,3,1
35109084#57107958,1.0,3,0
50118951#40063734,1.0,3,0
97485069#24066040,1.0,3,0
53799536#74622289,1.0,3,0
5563597#23276091,1.0,3,1
12204925#64225057,1.0,3,0
84486206#84271012,1.0,3,1
37788391#40555870,1.0,3,0
76999933#20448379,1.0,3,0
81004909#35243408,1.0,3,1
84202154#98235372,1.0,3,0
15073430#53540754,1.0,3,0
97360314#83951045,1.0,3,0
88720725#93799137,1.0,3,0
91798176#35109084,1.0,3,0
59310973#51924648,1.0,3,0
5108829#98129540,1.0,3,0
13704452#75552500,1.0,3,0
84008510#88240059,1.0,3,0
55899186#13893314,1.0,3,0
84486206#77300355,1.0,3,0
41505583#2276717,1.0,3,0
1875778#24925549,1.0,3,0
14022878#88025577,1.0,3,0
1574817#15311130,1.0,3,0
62305995#84202154,1.0,3,0
24504646#76045300,1.0,3,0
94391133#15311130,1.0,3,0
18639975#18640012,1.0,3,0
6601115#69811580,1.0,3,0
21236035#69811580,1.0,3,0
57106905#84810462,1.0,3,0
44098995#24307555,1.0,3,0
17756835#21940746,1.0,3,0
42080094#84347869,1.0,3,0
458256#808263,1.0,3,0
80693528#92349357,1.0,3,0
17837225#94596740,1.0,3,0
84036223#35750776,1.0,3,0
69281402#16489844,1.0,3,0
32021675#7650784,1.0,3,0
88073129#64112412,1.0,3,0
35076842#2276717,1.0,3,1
24315621#55205314,1.0,3,0
50948610#8145012,1.0,3,0
35653799#17447786,1.0,3,0
46963156#44917290,1.0,3,0
89113825#14443054,1.0,3,0
55427773#64112411,1.0,3,0
50972713#12204925,1.0,3,0
48314206#37671415,1.0,3,0
95017941#92349357,1.0,3,0
79139250#55899186,1.0,3,0
67031613#5749619,1.0,3,0
8780477#51933885,1.0,3,0
67959173#88770421,1.0,3,0
95111575#39376372,1.0,3,1
36193101#7586139,1.0,3,0
79295#48715831,1.0,3,0
4646691#41314656,1.0,3,0
66465346#68332855,1.0,3,0
1875778#288189,1.0,3,0
34146043#94945290,1.0,3,1
37373317#75901191,1.0,3,0
34146043#57729543,1.0,3,0
14443054#88240059,1.0,3,1
86011983#15602472,1.0,3,0
64304057#77906357,1.0,3,0
46998470#38525199,1.0,3,0
14475568#92348266,1.0,3,0
33296026#52499440,1.0,3,0
55993507#57297547,1.0,3,0
17043700#54285160,1.0,3,0
98321879#63632918,1.0,3,0
10723708#88596856,1.0,3,0
1705445#36246527,1.0,3,0
77906357#66552236,1.0,3,0
16938908#13640797,1.0,3,0
85012455#17043700,1.0,3,0
89098364#57914917,1.0,3,0
37466646#8035591,1.0,3,0
26650551#57869707,1.0,3,0
35417651#19085838,1.0,3,0
86510416#31303951,1.0,3,0
75229781#35750776,1.0,3,0
65159550#53579521,1.0,3,0
71190761#47008330,1.0,3,0
12057738#75400332,1.0,3,0
18140756#24307555,1.0,3,0
31928950#37466646,1.0,3,0
924199#75317094,1.0,3,0
92612895#8810340,1.0,3,0
16909124#17756835,1.0,3,1
66390507#25096603,1.0,3,0
11874069#90516613,1.0,3,1
31493300#777189,1.0,3,0
42550257#79097615,1.0,3,0
45649802#9026518,1.0,3,0
80362350#79097615,1.0,3,1
45649802#13205686,1.0,3,0
2803990#175833,1.0,3,0
31572294#55124457,1.0,3,1
1705445#10816,1.0,3,0
20448379#95917231,1.0,3,0
97360314#18688923,1.0,3,0
72226957#60280975,1.0,3,0
56500373#17037701,1.0,3,0
13951675#12673715,1.0,3,1
84810462#61257806,1.0,3,0
89764257#68819356,1.0,3,0
77554678#35642956,1.0,3,0
50972713#39759360,1.0,3,0
75552500#48880627,1.0,3,0
905514#86774262,1.0,3,1
6455027#4232352,1.0,3,0
67031613#16938908,1.0,3,0
31493300#95111575,1.0,3,0
36927878#33045941,1.0,3,0
60029334#88763472,1.0,3,0
63800622#87636344,1.0,3,1
92050862#81004909,1.0,3,0
10330385#10803100,1.0,3,0
35485275#52499440,1.0,3,0
29226990#172054,1.0,3,0
85454976#87576249,1.0,3,0
98129540#2191215,1.0,3,0
83586196#40976538,1.0,3,0
29177746#4734872,1.0,3,0
88602235#48938134,1.0,3,1
76343774#87136825,1.0,3,0
84686125#45858702,1.0,3,0
4232352#32021675,1.0,3,0
90931340#94578304,1.0,3,0
68747557#94168884,1.0,3,0
50118951#17116847,1.0,3,0
53799536#88025577,1.0,3,0
83586196#96705065,1.0,3,0
52499440#48153881,1.0,3,1
68869531#13084603,1.0,3,0
4895903#24055903,1.0,3,0
13986277#69903032,1.0,3,1
69644238#48925354,1.0,3,0
69062083#16993914,1.0,3,0
91105987#44098995,1.0,3,0
39448463#74381286,1.0,3,0
72185223#10132766,1.0,3,0
62254612#13086482,1.0,3,1
51850183#89113825,1.0,3,1
66204747#13084603,1.0,3,0
32021675#97008126,1.0,3,1
40524988#96595462,1.0,3,0
82724964#55607411,1.0,3,0
66001502#39376372,1.0,3,0
81296852#86597447,1.0,3,0
27147725#89098364,1.0,3,0
43671477#47929214,1.0,3,0
70600261#96381958,1.0,3,0
25895411#65376715,1.0,3,0
96710850#88674931,1.0,3,0
36116228#35109084,1.0,3,1
84940611#21520858,1.0,3,0
19338654#16566641,1.0,3,0
50179606#57316524,1.0,3,0
35109084#59825579,1.0,3,0
85520596#80346902,1.0,3,0
29988045#56500373,1.0,3,0
17447786#71190761,1.0,3,0
8865735#64360600,1.0,3,1
14276753#49146483,1.0,3,0
10330385#75059939,1.0,3,0
21236035#37762589,1.0,3,0
2300726#6220318,1.0,3,0
69524744#42076543,1.0,3,0
32252152#38669053,1.0,3,0
27491747#92798993,1.0,3,0
14918547#39761380,1.0,3,0
9716045#74612575,1.0,3,0
42999877#11241255,1.0,3,0
9026518#58262024,1.0,3,0
48647262#68400481,1.0,3,0
95595870#35983151,1.0,3,0
36004979#84036223,1.0,3,0
80363785#77554678,1.0,3,0
77554678#56500373,1.0,3,0
25749336#32021675,1.0,3,0
63688174#20547394,1.0,3,0
66630102#64225057,1.0,3,0
48314206#34522740,1.0,3,0
75229781#50948610,1.0,3,0
5039915#59310973,1.0,3,1
76645893#63436905,1.0,3,1
33541592#95788693,1.0,3,0
19506949#18968441,1.0,3,0
98035591#78273504,1.0,3,0
35493301#21940746,1.0,3,0
88797158#24488733,1.0,3,0
10803100#15279595,1.0,3,0
21436544#76645893,1.0,3,0
19669552#74588061,1.0,3,0
97473761#26820221,1.0,3,1
8865735#79295,1.0,3,0
7586139#63117104,1.0,3,0
2724789#80747993,1.0,3,0
62151951#61257806,1.0,3,1
34146043#87576249,1.0,3,0
86011983#35590306,1.0,3,0
88331613#87168706,1.0,3,0
88760576#6976859,1.0,3,0
8452869#25083386,1.0,3,0
30467874#16489844,1.0,3,0
4308600#38525199,1.0,3,1
92598888#41763354,1.0,3,0
2237025#84686125,1.0,3,0
40976538#95111575,1.0,3,0
67388462#12958636,1.0,3,0
1367801#11651896,1.0,3,1
69281402#32792490,1.0,3,0
70998961#5563597,1.0,3,0
653566#29009865,1.0,3,1
19610472#74622289,1.0,3,0
458256#53262633,1.0,3,0
35417651#32792490,1.0,3,0
18682580#48327523,1.0,3,0
98773883#39761380,1.0,3,0
80362350#71498088,1.0,3,0
5039534#18688923,1.0,3,0
30963421#57316524,1.0,3,0
59226089#95595870,1.0,3,0
12409643#82614828,1.0,3,0
92356380#6881030,1.0,3,0
34522740#51741857,1.0,3,0
21038841#87136825,1.0,3,0
87562159#20822871,1.0,3,0
19585056#18178431,1.0,3,0
11754903#74612575,1.0,3,1
87327065#95428009,1.0,3,0
34088263#6455027,1.0,3,0
77906357#9531648,1.0,3,0
13389192#13986277,1.0,3,0
21214984#10218816,1.0,3,1
18640012#71622657,1.0,3,0
36026562#5651476,1.0,3,1
88760576#76535406,1.0,3,0
38669053#92598888,1.0,3,1
70998961#12285597,1.0,3,0
81138609#96441135,1.0,3,0
24931990#95846717,1.0,3,0
10171935#10132766,1.0,3,0
71384622#68675078,1.0,3,0
5057882#68332855,1.0,3,0
88171897#75588119,1.0,3,0
86136546#84718207,1.0,3,0
49891889#92798993,1.0,3,1
71834414#24163225,1.0,3,0
4734872#24315621,1.0,3,0
38669053#74646862,1.0,3,0
44923081#12409643,1.0,3,0
52499440#50118951,1.0,3,0
74618840#18968441,1.0,3,0
35317298#72185223,1.0,3,0
80346902#87636344,1.0,3,0
54728016#9494941,1.0,3,1
88171897#72086860,1.0,3,0
27491747#80543447,1.0,3,1
72636167#25083386,1.0,3,0
11754903#48310053,1.0,3,0
1000748#21940746,1.0,3,0
30893225#5057882,1.0,3,0
37531391#35031528,1.0,3,0
64607330#96595462,1.0,3,0
15602472#69903032,1.0,3,0
68400481#56354267,1.0,3,0
18556332#6444657,1.0,3,0
84036223#88760576,1.0,3,0
64112412#81486182,1.0,3,0
68819356#62151951,1.0,3,0
35633356#57869707,1.0,3,0
6086571#88414713,1.0,3,0
46709252#60380041,1.0,3,1
74612575#40170577,1.0,3,0
6976859#33045941,1.0,3,0
87240955#4308600,1.0,3,0
31493300#621820,1.0,3,0
17174163#92054456,1.0,3,0
61901186#33850542,1.0,3,0
8023909#76275317,1.0,3,0
93617759#27147725,1.0,3,0
93754453#95301262,1.0,3,0
14276753#8035591,1.0,3,0
85454976#18225168,1.0,3,0
24315621#44302898,1.0,3,0
61257806#20206361,1.0,3,0
73060691#39944551,1.0,3,0
73060691#39761380,1.0,3,0
75317094#36116228,1.0,3,0
57882906#92798993,1.0,3,0
16909124#24925549,1.0,3,0
1367801#17326659,1.0,3,0
39759360#34090287,1.0,3,0
96381958#47177790,1.0,3,0
81011691#2237025,1.0,3,0
65193938#50999488,1.0,3,0
1367801#27087905,1.0,3,0
76164350#94813013,1.0,3,0
60743541#31303951,1.0,3,0
15073430#87955598,1.0,3,1
11297103#56500373,1.0,3,0
22110995#8865735,1.0,3,0
88596856#50968746,1.0,3,0
83951045#52322597,1.0,3,0
98861629#67340922,1.0,3,0
44923081#5039534,1.0,3,0
67340922#47929214,1.0,3,0
87576249#88414713,1.0,3,0
84271012#36514214,1.0,3,0
36305406#32383258,1.0,3,0
18688923#19210924,1.0,3,0
72086860#621820,1.0,3,1
10330385#44917290,1.0,3,0
69903032#9932421,1.0,3,0
84347869#74381286,1.0,3,1
17364188#32383258,1.0,3,1
59310973#2634172,1.0,3,0
48314206#16768503,1.0,3,0
17326659#22017852,1.0,3,0
54519492#2724789,1.0,3,0
24721936#42999877,1.0,3,0
3713378#10171935,1.0,3,1
96381958#17116847,1.0,3,0
92612895#66001502,1.0,3,0
36514214#13613251,1.0,3,0
57869707#5836988,1.0,3,0
38058369#40470567,1.0,3,0
13198672#38058369,1.0,3,0
621820#63688174,1.0,3,0
65287375#70998961,1.0,3,0
35317298#11297103,1.0,3,0
19338654#59983424,1.0,3,0
60071236#59874069,1.0,3,0
81296852#13986277,1.0,3,0
84202154#19820120,1.0,3,0
63632918#5749619,1.0,3,0
40555870#78329795,1.0,3,0
16628120#46900357,1.0,3,0
64438918#81004909,1.0,3,0
15290237#82724964,1.0,3,0
60029334#78574784,1.0,3,0
78273504#79295,1.0,3,0
71458103#6873873,1.0,3,1
89103846#68571415,1.0,3,0
93222484#84081996,1.0,3,0
64252616#47662466,1.0,3,0
21940746#64304057,1.0,3,0
1748964#94193655,1.0,3,0
54519492#38374739,1.0,3,0
66292005#76343774,1.0,3,0
10132766#75901191,1.0,3,0
90886706#84783221,1.0,3,0
77641222#74930475,1.0,3,0
49146483#20550546,1.0,3,0
8374819#68869531,1.0,3,1
95428009#74683197,1.0,3,0
34090287#12204925,1.0,3,0
16768503#5057882,1.0,3,0
72086860#31493300,1.0,3,0
67388462#63634340,1.0,3,0
7586139#2740878,1.0,3,0
87955598#12057738,1.0,3,0
17145434#24438834,1.0,3,0
55284959#97390436,1.0,3,0
47240346#92348266,1.0,3,0
48314206#10171935,1.0,3,0
92349357#86039608,1.0,3,0
77145447#18639975,1.0,3,0
77271618#13198672,1.0,3,0
68571415#54397772,1.0,3,0
50403133#17174163,1.0,3,0
27087905#98861629,1.0,3,0
86597447#80085603,1.0,3,1
48647262#66218491,1.0,3,0
63117104#14443054,1.0,3,0
15196749#86890239,1.0,3,0
175833#70600300,1.0,3,0
50100211#92798993,1.0,3,0
73296694#93750350,1.0,3,0
19012125#35823397,1.0,3,0
10723708#50948610,1.0,3,1
51850183#50044587,1.0,3,0
777189#3496396,1.0,3,0
93405719#67031613,1.0,3,0
53579521#21421662,1.0,3,0
38774023#12409643,1.0,3,1
30963421#96381958,1.0,3,0
4895903#53262633,1.0,3,0
30467874#11297103,1.0,3,0
75134238#47662466,1.0,3,0
76045300#37788391,1.0,3,0
24909859#89189013,1.0,3,0
23442471#19210924,1.0,3,0
49146483#458256,1.0,3,0
13514352#79368706,1.0,3,0
98321879#32252152,1.0,3,0
55205314#10501202,1.0,3,0
